1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
1948	0.000000	103.056366	0.000000	29.0
1949	-0.286085	103.026200	0.003683	30.8
1950	0.000000	102.996058	0.000000	29.9
1951	-0.823820	102.965939	0.007470	30.5
1952	-0.322307	102.935844	0.005183	28.4
1953	-0.679508	102.905772	0.005966	30.0
1954	-0.811874	102.875724	0.005782	28.9
1955	-0.748147	102.845699	0.008501	29.9
1956	0.000000	102.815697	0.000000	29.8
1957	-0.508646	102.785719	0.006505	28.5
1958	-0.839033	102.755764	0.006516	28.9
1959	-0.782435	102.725832	0.007512	30.7
1960	-0.368102	102.695924	0.005177	30.5
1961	-0.322775	102.666038	0.004284	27.8
1962	-0.533707	102.636176	0.006740	28.6
1963	-0.742288	102.606337	0.006350	30.0
1964	-0.697272	102.576521	0.007100	31.1
1965	-0.546079	102.546728	0.005259	30.3
1966	-0.614801	102.516959	0.006024	28.5
1967	-0.704501	102.487212	0.005662	29.0
1968	-0.214456	102.457488	0.003271	29.6
1969	-0.816491	102.427788	0.005558	30.2
1970	-0.886588	102.398110	0.006294	30.2
1971	-0.437913	102.368455	0.004728	28.7
1972	-0.632984	102.338823	0.006476	29.4
1973	-0.527917	102.309214	0.006469	29.9
1974	-0.699756	102.279628	0.008993	31.0
1975	-0.911658	102.250064	0.006176	30.1
1976	-0.943293	102.220524	0.006541	28.8
1977	-0.382864	102.191006	0.005631	29.7
1978	-0.886662	102.161511	0.007286	29.6
1979	-0.528758	102.132038	0.005134	30.4
1980	-0.132880	102.102588	0.002316	30.8
1981	-0.816488	102.073161	0.007982	28.9
1982	-0.370718	102.043757	0.003643	29.2
1983	-0.331535	102.014375	0.004537	28.9
1984	0.000000	101.985015	0.000000	31.6
1985	-0.548169	101.955678	0.004345	30.3
1986	-0.635050	101.926364	0.005933	30.5
1987	-0.657368	101.897072	0.004655	28.4
1988	-0.001430	101.867802	0.000551	29.0
1989	0.000000	101.838555	0.000000	30.5
1990	-0.417908	101.809330	0.003312	31.4
1991	-0.930156	101.780128	0.006510	30.1
1992	-0.874287	101.750948	0.006299	28.5
1993	-0.867832	101.721790	0.006637	29.3
1994	-0.231659	101.692654	0.004646	28.4
1995	0.000000	101.663541	0.000000	31.0
1996	-0.786287	101.634450	0.008290	28.5
1997	-0.023765	101.605381	0.003649	28.4
1998	0.000000	101.576335	0.000000	28.7
1999	-0.940916	101.547310	0.007694	30.4
