1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
123	-0.746496	388.911862	0.022744	6.7
124	-0.000000	387.873839	0.000000	7.0
125	-0.000000	386.843173	0.000000	9.2
126	-0.000000	385.819777	0.000000	6.8
127	-0.687647	384.803569	0.006895	8.4
128	-0.000000	383.794468	0.000000	8.6
129	-0.809574	382.792393	0.015580	7.8
130	-0.073998	381.797264	0.001012	6.9
131	-0.448529	380.809005	0.005621	8.0
132	-0.065360	379.827537	0.000865	6.8
133	-0.473144	378.852786	0.004638	7.5
134	-0.381070	377.884678	0.008638	6.7
135	-0.826092	376.923138	0.011154	8.8
136	-0.695648	375.968095	0.008497	6.7
137	-0.000000	375.019479	0.000000	8.5
138	-0.872016	374.077218	0.013500	6.8
139	-0.000000	373.141244	0.000000	8.4
140	-0.748682	372.211489	0.005071	6.8
141	-0.751983	371.287887	0.011706	8.9
142	-0.000000	370.370370	0.000000	6.7
143	-0.000000	369.458876	0.000000	10.1
144	-0.000000	368.553338	0.000000	6.7
145	-0.909882	367.653696	0.015378	9.0
146	-0.363256	366.759885	0.005009	6.7
147	-0.792417	365.871846	0.010463	9.1
148	-0.788370	364.989518	0.008370	7.3
149	-0.869372	364.112841	0.007495	9.7
150	-0.926319	363.241757	0.012584	7.4
151	-0.654189	362.376208	0.006829	9.1
152	-0.141347	361.516137	0.003065	7.5
153	-0.562729	360.661488	0.006344	7.2
154	-0.000000	359.812206	0.000000	9.2
155	-0.790276	358.968236	0.008966	7.1
156	-0.000000	358.129524	0.000000	7.6
157	-0.709051	357.296018	0.007657	7.1
158	0.000000	356.467665	0.000000	7.6
159	-0.589087	355.644414	0.006566	7.1
160	-0.000000	354.826213	0.000000	8.5
161	-0.958303	354.013012	0.008466	7.2
162	-0.687975	353.204763	0.008664	8.9
163	-0.925324	352.401415	0.010166	7.2
164	-0.988483	351.602922	0.024547	7.4
165	-0.000000	350.809235	0.000000	6.9
166	-0.416128	350.020308	0.005347	8.8
167	-0.545429	349.236095	0.005937	6.9
168	-0.873026	348.456550	0.005045	8.4
169	-0.851401	347.681627	0.007232	6.9
170	-0.546326	346.911283	0.010235	8.6
171	-0.589725	346.145474	0.005127	6.8
172	-0.632520	345.384157	0.008666	8.9
173	-0.602678	344.627288	0.005817	6.9
174	-0.791559	343.874826	0.005973	9.3
175	-0.029432	343.126729	0.000415	7.1
176	-0.180496	342.382957	0.001881	8.9
177	-0.584348	341.643469	0.006394	7.1
178	-0.676734	340.908224	0.009028	9.2
179	-0.568183	340.177184	0.005709	6.8
180	-0.000019	339.450309	0.000033	9.5
181	-0.998033	338.727561	0.012307	7.1
182	-0.742888	338.008902	0.006604	9.3
183	-0.886492	337.294295	0.008438	7.2
184	-0.634934	336.583703	0.007191	8.6
185	-0.894403	335.877089	0.008259	6.9
186	-0.565449	335.174416	0.011316	9.2
187	-0.551952	334.475651	0.005391	7.7
188	-0.890122	333.780756	0.007620	8.8
189	-0.895328	333.089698	0.007676	6.9
190	-0.000838	332.402443	0.000221	7.2
191	0.000000	331.718955	0.000000	9.0
192	-0.452305	331.039203	0.007784	7.0
193	-0.839127	330.363153	0.018711	8.5
194	-0.829000	329.690771	0.006741	7.6
195	-0.823060	329.022027	0.006228	8.1
196	-0.019934	328.356888	0.001887	7.3
197	-0.000000	327.695322	0.000000	8.1
198	-0.104794	327.037299	0.002184	7.3
199	-0.200729	326.382787	0.004612	8.2
200	-0.583635	325.731758	0.006244	7.1
201	-0.864886	325.084179	0.019203	7.4
202	-0.693841	324.440023	0.006956	6.9
203	-0.908763	323.799258	0.016174	8.1
204	-0.600435	323.161858	0.005481	8.7
205	-0.747219	322.527792	0.009198	9.7
206	-1.009385	321.897034	0.009744	7.1
207	-0.542940	321.269554	0.004316	8.1
208	-0.637582	320.645325	0.008425	7.2
209	-0.000000	320.024320	0.000000	8.1
210	-0.703208	319.406512	0.007630	6.8
211	-0.000000	318.791875	0.000000	7.5
212	-0.054028	318.180381	0.002088	6.6
213	-0.000000	317.572005	0.000000	9.1
214	-0.666814	316.966721	0.009799	6.7
215	-0.387665	316.364504	0.003682	9.6
216	-0.000000	315.765329	0.000000	7.0
217	-0.779181	315.169170	0.008584	9.0
218	0.000000	314.576003	0.000000	7.3
219	-0.919474	313.985804	0.017061	9.2
220	-0.359574	313.398548	0.004737	6.9
221	-0.843194	312.814213	0.005677	9.0
222	-0.053295	312.232773	0.001378	7.0
223	-0.953096	311.654207	0.008697	8.2
224	-0.156997	311.078491	0.002109	7.1
225	-0.961087	310.505602	0.012721	6.8
226	-0.860348	309.935518	0.006892	6.7
227	-0.000000	309.368217	0.000000	7.0
228	-0.586688	308.803676	0.004272	6.6
229	-0.621208	308.241874	0.006202	7.1
230	-0.160052	307.682789	0.006039	6.7
231	-0.508903	307.126400	0.005073	8.3
232	-0.808932	306.572687	0.003730	6.8
233	-0.814181	306.021627	0.007114	8.6
234	-0.000000	305.473201	0.000000	6.7
235	-0.422901	304.927388	0.007565	8.4
236	-0.504631	304.384168	0.005512	6.9
237	-0.327134	303.843521	0.004677	8.8
238	-0.588673	303.305427	0.005170	6.8
239	-1.019346	302.769867	0.005314	8.3
240	-0.531918	302.236821	0.006764	6.8
241	-0.783786	301.706270	0.006726	8.4
242	-0.729938	301.178196	0.005463	6.7
243	-0.682861	300.652580	0.019564	8.9
244	-0.786759	300.129402	0.006106	6.6
245	-0.764900	299.608645	0.005249	8.9
246	-0.819193	299.090291	0.008499	6.6
247	-0.960436	298.574321	0.006491	9.1
248	-0.890374	298.060718	0.006914	6.6
249	-0.625151	297.549465	0.005435	8.6
250	-0.828575	297.040543	0.007123	6.5
251	-0.632813	296.533936	0.006859	7.6
252	-0.896245	296.029626	0.007343	7.5
253	-0.865342	295.527597	0.026373	7.2
254	-1.042361	295.027832	0.009018	7.2
255	-0.624497	294.530315	0.007429	6.7
256	-0.000000	294.035028	0.000000	7.1
257	-0.736117	293.541956	0.006514	6.6
258	-0.562735	293.051083	0.005451	8.8
259	-0.000000	292.562393	0.000000	6.8
260	-0.883763	292.075870	0.014381	6.9
261	-0.655318	291.591498	0.005156	8.9
262	-0.864870	291.109263	0.005568	7.0
263	-0.319412	290.629149	0.005412	7.1
264	-0.500537	290.151140	0.009849	7.2
265	-0.000000	289.675222	0.000000	6.6
266	-0.452969	289.201380	0.004463	7.2
267	-0.166051	288.729600	0.001618	6.6
268	-0.811016	288.259866	0.009479	7.7
269	-0.766018	287.792165	0.010015	6.7
270	-0.247594	287.326481	0.010315	8.7
271	-0.842356	286.862802	0.007890	6.7
272	-0.489272	286.401113	0.005061	8.1
273	-0.000000	285.941400	0.000000	6.4
274	-0.843821	285.483649	0.008921	9.0
275	-0.926148	285.027847	0.006161	6.7
276	-0.695324	284.573981	0.006363	9.1
277	-0.125558	284.122037	0.005674	6.6
278	-0.866646	283.672002	0.005877	7.7
279	-0.656865	283.223863	0.006601	6.7
280	-0.774018	282.777607	0.003413	8.7
281	-0.949085	282.333221	0.022859	6.7
282	-0.456361	281.890692	0.005794	9.3
283	-0.626349	281.450008	0.006403	6.7
284	-0.771439	281.011157	0.006133	9.0
285	-0.834491	280.574125	0.005571	6.8
286	-0.143333	280.138901	0.005436	9.0
287	-0.865904	279.705473	0.007031	6.8
288	-0.000000	279.273829	0.000000	7.9
289	-0.918449	278.843956	0.011170	7.2
290	-0.796884	278.415844	0.007335	7.2
291	-0.521379	277.989479	0.007388	7.5
292	-0.785920	277.564851	0.005237	6.7
293	-0.848275	277.141949	0.007998	7.3
294	-0.639397	276.720761	0.006072	6.8
295	-0.982881	276.301275	0.013836	7.8
296	-0.878530	275.883480	0.007304	6.7
297	-0.000000	275.467366	0.000000	6.8
298	-0.854375	275.052922	0.008957	8.5
299	-0.628987	274.640136	0.008912	8.3
300	-0.859718	274.228998	0.011186	7.7
301	-0.044134	273.819497	0.001298	6.9
302	-0.893643	273.411623	0.009705	8.2
303	-0.989912	273.005365	0.009917	7.0
304	-0.865066	272.600712	0.009862	8.2
305	-0.961771	272.197655	0.008441	6.7
306	-0.678623	271.796184	0.005545	8.6
307	-0.318844	271.396287	0.004498	6.7
308	-0.401254	270.997956	0.003731	8.9
309	-0.562724	270.601180	0.005108	6.8
310	-0.885139	270.205949	0.006725	8.5
311	-0.000000	269.812254	0.000000	6.8
312	-0.804782	269.420085	0.007953	8.8
313	-0.524747	269.029432	0.007096	6.7
314	-0.980558	268.640287	0.008783	8.9
315	-0.450641	268.252638	0.005836	6.7
316	-0.210300	267.866478	0.003105	9.0
317	-0.267968	267.481796	0.003161	6.9
318	-0.757264	267.098584	0.005457	9.4
319	-0.919512	266.716833	0.008818	7.2
320	-0.513779	266.336533	0.005147	8.3
321	-0.832600	265.957676	0.005599	7.2
322	-0.000000	265.580253	0.000000	7.3
323	-0.000000	265.204254	0.000000	7.3
324	-0.822810	264.829672	0.006209	6.7
325	-0.916307	264.456497	0.011623	6.5
326	-0.499269	264.084721	0.004885	7.4
327	-0.991441	263.714335	0.012249	6.5
328	-0.548657	263.345332	0.012721	8.1
329	-0.259739	262.977702	0.002990	6.9
330	-0.806494	262.611438	0.005874	8.9
331	-0.085530	262.246531	0.005644	6.9
332	-0.412954	261.882973	0.004895	8.3
333	-1.069005	261.520756	0.021239	6.9
334	-0.942724	261.159871	0.020464	8.0
335	-0.000000	260.800312	0.000000	6.5
336	-0.913883	260.442070	0.007510	8.6
337	-0.101163	260.085137	0.004781	7.2
338	-0.748187	259.729505	0.005171	8.1
339	-0.693886	259.375167	0.005506	6.7
340	-0.233064	259.022116	0.007670	8.9
341	-0.971936	258.670343	0.007432	6.8
342	-0.488680	258.319841	0.014276	8.1
343	-0.000000	257.970602	0.000000	6.7
344	-0.285688	257.622620	0.003893	9.2
345	-0.000000	257.275887	0.000000	6.7
346	-0.905683	256.930396	0.007157	9.0
347	-0.658202	256.586139	0.006473	6.7
348	-0.574069	256.243109	0.010126	8.8
349	-0.996619	255.901300	0.009059	6.7
350	-0.030750	255.560703	0.003688	7.1
351	-1.009504	255.221313	0.015688	7.1
352	-0.880736	254.883122	0.006408	6.7
353	-0.854097	254.546124	0.005660	7.2
354	-0.000000	254.210311	0.000000	6.6
355	-0.915891	253.875677	0.006034	7.9
356	-1.032403	253.542215	0.007725	7.4
357	-0.662335	253.209918	0.006385	9.2
358	-0.000000	252.878781	0.000000	8.4
359	-0.000000	252.548795	0.000000	9.0
360	-0.141798	252.219956	0.005738	6.9
361	-0.000000	251.892255	0.000000	8.4
362	-0.161426	251.565688	0.005303	6.8
363	-0.616329	251.240247	0.006069	6.8
364	-0.915989	250.915926	0.007778	8.8
365	-0.470590	250.592720	0.005083	6.9
366	-0.754304	250.270621	0.007616	9.0
367	-0.855332	249.949624	0.006615	6.9
368	-0.802988	249.629723	0.004165	7.8
369	-0.000000	249.310911	0.000000	6.5
370	-0.953188	248.993182	0.019231	8.8
371	-0.863020	248.676531	0.007866	7.2
372	-1.051148	248.360952	0.008526	8.3
373	-0.000000	248.046438	0.000000	6.7
374	-0.943527	247.732984	0.005429	8.4
375	-0.338567	247.420584	0.004092	6.6
376	-0.694687	247.109233	0.006352	8.7
377	-0.875371	246.798924	0.005618	6.6
378	-0.009961	246.489652	0.001306	8.5
379	-0.904330	246.181412	0.021252	6.5
380	-0.871268	245.874197	0.006198	9.0
381	-0.000000	245.568002	0.000000	6.7
382	-0.000000	245.262822	0.000000	8.0
383	-0.978644	244.958652	0.009713	7.1
384	-0.822037	244.655485	0.017498	8.6
385	-0.687686	244.353317	0.008494	9.5
386	-0.706724	244.052142	0.005301	9.4
387	-0.648289	243.751955	0.006529	8.4
388	0.000000	243.452750	0.000000	7.8
389	-0.930637	243.154523	0.004982	6.9
390	-0.831669	242.857268	0.006625	9.5
391	-0.671618	242.560980	0.005073	6.9
392	-0.580383	242.265654	0.004213	9.0
393	-0.838881	241.971285	0.008680	6.5
394	0.000000	241.677868	0.000000	6.6
395	-0.707077	241.385397	0.006102	8.9
396	-0.665425	241.093869	0.008732	6.8
397	-0.627290	240.803278	0.007386	9.5
398	-0.000000	240.513619	0.000000	7.0
399	-0.879272	240.224887	0.007296	8.7
400	-0.065933	239.937077	0.000889	6.3
401	-0.786227	239.650186	0.007350	8.9
402	-0.854668	239.364207	0.006289	6.8
403	-0.664717	239.079136	0.006629	8.9
404	-0.850458	238.794969	0.006921	6.7
405	-0.664379	238.511701	0.003110	8.2
406	-0.656033	238.229327	0.005755	6.8
407	-0.794653	237.947843	0.006286	8.6
408	-0.832649	237.667244	0.009014	6.3
409	-0.612222	237.387526	0.003946	9.2
410	-0.000000	237.108684	0.000000	6.6
411	-0.298524	236.830714	0.003821	9.0
412	-0.820496	236.553610	0.006624	6.5
413	-0.482820	236.277370	0.002373	9.1
414	-0.934885	236.001989	0.021976	7.7
415	-0.081552	235.727461	0.002032	8.7
416	-0.742062	235.453784	0.005061	7.5
417	-0.000000	235.180952	0.000000	9.3
418	-0.000000	234.908962	0.000000	7.1
419	-0.800533	234.637809	0.007080	8.2
420	-0.596745	234.367488	0.004958	6.8
421	-0.305921	234.097997	0.003358	8.9
422	-0.003726	233.829331	0.001037	7.8
423	-0.845997	233.561485	0.007785	9.5
424	-0.000000	233.294456	0.000000	8.4
425	-0.572359	233.028239	0.005221	8.7
426	-0.019631	232.762831	0.003415	6.8
427	-0.904985	232.498228	0.011200	6.9
428	-0.000000	232.234425	0.000000	8.2
429	-0.791575	231.971419	0.007923	6.8
430	-0.636447	231.709205	0.005222	8.2
431	-0.687557	231.447781	0.006333	6.8
432	-0.915128	231.187141	0.004850	8.7
433	-0.000000	230.927283	0.000000	6.9
434	-0.907070	230.668202	0.004398	7.8
435	-0.543357	230.409895	0.006505	6.8
436	-0.547267	230.152358	0.005399	8.2
437	-0.000000	229.895587	0.000000	6.7
438	-0.599846	229.639578	0.005590	8.2
439	-0.558929	229.384329	0.016281	6.7
440	-0.643907	229.129834	0.006919	8.5
441	-0.584968	228.876091	0.005103	6.7
442	-0.844925	228.623096	0.006530	9.3
443	-0.873888	228.370846	0.006598	6.8
444	-0.137707	228.119336	0.003781	7.7
445	-0.695024	227.868563	0.005715	7.2
446	-0.713415	227.618525	0.005746	7.0
447	-0.817061	227.369216	0.008271	7.4
448	-0.537344	227.120635	0.003906	7.0
449	-0.865457	226.872777	0.007764	7.1
450	-1.026486	226.625638	0.006321	6.7
451	-0.669272	226.379217	0.005158	8.4
452	-0.000000	226.133509	0.000000	6.6
453	-0.000000	225.888510	0.000000	8.9
454	-0.621970	225.644218	0.006281	6.9
455	-0.201814	225.400630	0.004108	8.9
456	-0.500859	225.157741	0.005551	6.8
457	-0.599496	224.915549	0.005353	6.8
458	-0.632736	224.674051	0.006365	7.0
459	-0.586548	224.433242	0.004592	7.6
460	-0.000000	224.193121	0.000000	7.1
461	-0.000000	223.953684	0.000000	7.2
462	-0.554447	223.714927	0.006329	6.5
463	-0.495597	223.476848	0.004778	7.3
464	-0.902683	223.239444	0.005072	6.5
465	0.000000	223.002710	0.000000	7.7
466	-0.826029	222.766645	0.007114	6.9
467	-0.449532	222.531245	0.005211	8.3
468	-0.775332	222.296508	0.008142	6.9
469	-0.611321	222.062429	0.008086	7.9
470	-0.972878	221.829007	0.019396	6.7
471	-0.961775	221.596238	0.008526	9.1
472	-1.025613	221.364119	0.007151	6.6
473	-0.000000	221.132647	0.000000	7.7
474	-0.616685	220.901820	0.004794	6.5
475	-1.019321	220.671634	0.006648	8.9
476	-0.765481	220.442086	0.011069	6.7
477	-0.000000	220.213174	0.000000	9.1
478	-0.677290	219.984895	0.004166	6.7
479	-0.472678	219.757246	0.007751	8.2
480	-0.855150	219.530224	0.006907	7.1
481	-0.650130	219.303826	0.007166	7.0
482	-0.922063	219.078050	0.007978	7.5
483	-0.896229	218.852893	0.006215	6.8
484	-0.820788	218.628352	0.007159	7.1
485	-0.941287	218.404424	0.010568	6.5
486	-0.071398	218.181106	0.001330	8.2
487	-0.829517	217.958397	0.007703	6.9
488	-0.868892	217.736292	0.007891	8.8
489	-0.642722	217.514790	0.008178	6.8
490	-0.022768	217.293888	0.000941	7.9
491	-0.968423	217.073584	0.006768	7.2
492	-0.766187	216.853873	0.005645	6.6
493	-0.000000	216.634755	0.000000	6.5
494	-0.733256	216.416227	0.005350	9.4
495	-0.565669	216.198285	0.005582	7.2
496	-0.625122	215.980927	0.011626	7.2
497	-0.872093	215.764151	0.009036	6.7
498	-0.716781	215.547955	0.003838	7.2
499	-0.503927	215.332335	0.006982	6.7
500	-1.031071	215.117289	0.011033	7.3
501	-0.919676	214.902815	0.008759	6.7
502	-0.830126	214.688911	0.006158	8.1
503	-0.586607	214.475573	0.003523	6.5
504	-0.995835	214.262800	0.009296	8.7
505	-0.702602	214.050588	0.005410	6.4
506	-0.925023	213.838936	0.006084	9.1
507	-1.024659	213.627842	0.009820	6.6
508	-0.538604	213.417302	0.008884	8.5
509	-0.328706	213.207314	0.006006	6.4
510	-0.646796	212.997877	0.005852	8.9
511	-0.050738	212.788987	0.004503	6.7
512	-0.442065	212.580642	0.004767	9.2
513	-0.485308	212.372841	0.005914	6.7
514	-0.754246	212.165581	0.007157	9.7
515	-0.446221	211.958859	0.003820	6.8
516	-0.557472	211.752673	0.005948	8.9
517	-0.206764	211.547021	0.002788	6.8
518	-0.919421	211.341902	0.005970	9.3
519	-0.000000	211.137311	0.000000	6.8
520	-0.017438	210.933248	0.001732	8.4
521	-0.814202	210.729710	0.011981	7.0
522	-0.000000	210.526695	0.000000	7.8
523	-0.904636	210.324200	0.006278	7.1
524	-0.308521	210.122224	0.003625	6.3
525	-0.514121	209.920765	0.004450	7.2
526	-0.610856	209.719820	0.004035	6.7
527	-0.000000	209.519387	0.000000	7.6
528	-0.000000	209.319463	0.000000	7.2
529	-0.819470	209.120048	0.007877	8.6
530	-0.833663	208.921139	0.005728	7.6
531	-0.492712	208.722733	0.005702	9.3
532	-0.817906	208.524829	0.005805	8.0
533	-0.875978	208.327425	0.007354	7.4
534	-0.613664	208.130518	0.008433	7.7
535	-0.000000	207.934107	0.000000	7.4
536	-0.623403	207.738189	0.004108	8.8
537	-0.220402	207.542762	0.006148	7.8
538	-0.148095	207.347825	0.002231	9.1
539	-0.844404	207.153376	0.006348	10.4
540	-0.573901	206.959412	0.005880	8.4
541	-0.000000	206.765932	0.000000	11.0
542	-0.932673	206.572933	0.009973	6.9
543	-0.509869	206.380414	0.003556	9.2
544	-0.000000	206.188373	0.000000	7.6
545	-0.000000	205.996807	0.000000	7.7
546	-0.000000	205.805716	0.000000	7.2
547	-0.526926	205.615096	0.006118	7.8
548	-0.866750	205.424946	0.011279	6.5
549	-0.737255	205.235265	0.005144	7.4
550	-0.611859	205.046050	0.006423	6.6
551	-1.055393	204.857299	0.015377	9.6
552	-0.000000	204.669011	0.000000	6.9
553	-0.000000	204.481184	0.000000	9.1
554	-0.000000	204.293816	0.000000	6.9
555	-1.017966	204.106905	0.007852	8.9
556	-0.773456	203.920449	0.006772	7.0
557	-0.822857	203.734447	0.005266	8.9
558	-0.000005	203.548896	0.000015	7.3
559	-0.447076	203.363795	0.006479	9.9
560	-0.594727	203.179143	0.006159	7.1
561	-0.096971	202.994937	0.002541	9.8
562	-0.700067	202.811176	0.006941	6.9
563	-0.000000	202.627857	0.000000	8.5
564	-0.697278	202.444980	0.006253	7.0
565	-0.852076	202.262543	0.007114	7.4
566	-0.844640	202.080543	0.010800	7.9
567	-0.000000	201.898979	0.000000	7.0
568	-0.000000	201.717849	0.000000	8.1
569	-0.989096	201.537153	0.007698	7.1
570	-0.509888	201.356887	0.005217	9.0
571	-0.783478	201.177050	0.007596	7.2
572	-0.499075	200.997642	0.006246	8.4
573	-0.875096	200.818659	0.005799	7.1
574	-0.686826	200.640100	0.006785	7.2
575	-0.880270	200.461965	0.008541	6.5
576	-0.628300	200.284250	0.006635	8.0
577	-0.310430	200.106955	0.004694	6.6
578	-0.300976	199.930078	0.005178	9.0
579	-0.761067	199.753617	0.007542	6.8
580	-0.231605	199.577571	0.005296	8.6
581	-0.772645	199.401938	0.008610	7.0
582	-0.000000	199.226717	0.000000	8.9
583	-0.692455	199.051905	0.004163	6.7
584	-0.692812	198.877502	0.006071	9.1
585	-0.758915	198.703506	0.008028	6.7
586	0.000000	198.529916	0.000000	7.2
587	-1.055274	198.356729	0.008523	7.4
588	-0.656650	198.183944	0.006375	7.1
589	-0.943421	198.011560	0.005416	7.1
590	-0.727825	197.839576	0.007604	7.1
591	-0.700678	197.667989	0.014272	8.0
592	-0.000000	197.496798	0.000000	7.3
593	-0.713620	197.326002	0.005830	9.5
594	-0.833742	197.155600	0.007139	7.5
595	-0.551868	196.985589	0.005643	11.8
596	-0.338601	196.815969	0.004892	15.4
597	-0.702222	196.646738	0.007550	10.9
598	-0.944071	196.477894	0.007112	8.5
599	-0.949746	196.309436	0.011667	8.4
600	-0.834254	196.141363	0.008998	7.8
601	-0.921706	195.973673	0.004805	7.2
602	-0.755403	195.806365	0.007056	7.7
603	-0.822796	195.639437	0.005806	7.3
604	-0.517847	195.472888	0.005464	8.3
605	-0.919922	195.306717	0.008904	8.4
606	-0.766965	195.140922	0.010121	7.2
607	-0.468872	194.975501	0.006083	7.1
608	-0.553560	194.810454	0.006406	7.8
609	-0.834098	194.645779	0.005174	7.1
610	-0.854223	194.481475	0.005485	7.4
611	-0.889519	194.317540	0.011980	6.3
612	-0.000004	194.153973	0.000008	8.3
613	-0.950590	193.990773	0.006706	6.6
614	-0.642364	193.827938	0.005617	8.2
615	-0.448197	193.665467	0.005518	6.7
616	-0.732048	193.503358	0.006065	8.8
617	-0.703212	193.341611	0.006768	6.7
618	-0.955398	193.180224	0.005252	9.0
619	-0.344977	193.019196	0.007532	7.1
620	-0.599827	192.858525	0.005807	8.5
621	-0.587669	192.698210	0.005314	6.9
622	-0.803817	192.538251	0.005994	7.1
623	-0.606362	192.378644	0.003817	7.4
624	-0.696692	192.219391	0.007107	6.6
625	-0.790098	192.060488	0.006229	6.6
626	-0.342489	191.901935	0.004128	7.2
627	-0.692195	191.743730	0.008290	6.6
628	-1.001837	191.585873	0.006155	8.9
629	-0.511544	191.428362	0.005095	6.9
630	-0.000000	191.271196	0.000000	8.6
631	-1.018207	191.114374	0.008865	7.0
632	-0.774803	190.957893	0.007329	9.8
