1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
126	-0.575561	26.172194	3.923353	0.024986	3.5
127	-0.568479	25.654254	3.966909	0.032479	3.3
128	-0.549311	26.654254	3.883665	0.017303	3.3
129	-0.555678	27.654254	3.803843	0.018481	3.3
130	-0.577806	28.654245	3.727238	0.017684	3.4
131	-0.565342	27.823016	3.790695	0.014697	3.3
132	-0.583943	26.991787	3.856351	0.018430	3.3
133	-0.557587	27.991535	3.777656	0.012023	3.3
134	-0.542025	28.991521	3.702091	0.021227	3.4
135	-0.535357	29.991458	3.629494	0.025307	3.3
136	-0.582124	29.160230	3.689640	0.027846	3.3
137	-0.551680	30.160103	3.617529	0.034115	3.2
138	-0.562179	31.160103	3.548175	0.021852	3.4
139	-0.553272	32.160103	3.481430	0.014564	3.3
140	-0.534800	32.585452	3.453795	0.017886	3.3
141	-0.579437	31.754224	3.508215	0.022046	3.2
142	-0.560435	30.933701	3.563643	0.014924	3.3
143	-0.552133	30.102474	3.621609	0.028034	3.2
144	-0.530512	31.102468	3.552100	0.020716	3.4
145	-0.545039	32.102468	3.485208	0.019495	3.3
146	-0.545145	31.271282	3.540628	0.025382	3.2
147	-0.534404	32.271282	3.474164	0.023483	3.4
148	-0.531697	31.440054	3.529233	0.016541	3.3
149	-0.556558	32.440051	3.463192	0.019062	3.4
150	-0.558112	33.438952	3.399646	0.029423	3.3
151	-0.562420	32.607723	3.452360	0.013249	3.1
152	-0.551894	31.805167	3.504831	0.016541	3.3
153	-0.557368	30.975141	3.560802	0.023613	3.3
154	-0.557281	31.967818	3.494068	0.018125	5.7
155	-0.551056	32.967818	3.429325	0.012012	3.3
156	-0.550688	32.136617	3.482969	0.014917	3.4
157	-0.570504	31.891229	3.499128	0.020346	3.3
158	-0.555484	32.891204	3.434200	0.025945	3.2
159	-0.520164	33.890796	3.371661	0.017983	3.3
160	-0.563754	34.890796	3.311335	0.032695	3.2
161	-0.551087	35.890796	3.253130	0.027276	3.3
162	-0.559434	35.123202	3.297623	0.021606	3.3
163	-0.552726	36.123196	3.239895	0.023154	3.3
164	-0.507507	37.123196	3.184153	0.019427	3.2
165	-0.500830	36.293140	3.230285	0.018111	3.2
166	-0.538971	35.682992	3.265056	0.021568	3.2
167	-0.537115	34.851763	3.313649	0.021571	3.4
168	-0.553172	34.020535	3.363711	0.010329	3.4
169	-0.556322	33.189309	3.415308	0.025687	3.3
170	-0.526827	32.358102	3.468511	0.018955	3.2
171	-0.556061	32.170931	3.480721	0.019794	2.7
172	-0.531323	31.339705	3.535999	0.015618	3.5
173	-0.582687	30.602094	3.586544	0.013821	3.8
174	-0.576570	30.016905	3.627683	0.018237	4.7
175	-0.564345	29.208262	3.686110	0.020099	3.4
176	-0.551368	30.208262	3.614127	0.015095	3.4
177	-0.548424	31.208261	3.544902	0.022136	2.8
178	-0.526753	32.208260	3.478279	0.015659	3.3
179	-0.565617	33.208260	3.414114	0.030925	3.3
180	-0.552832	34.207867	3.352297	0.021118	3.4
181	-0.559706	33.376719	3.403537	0.020749	3.5
182	-0.578345	34.376719	3.342075	0.037720	3.3
183	-0.568881	33.545491	3.393006	0.022621	3.3
184	-0.561914	32.714262	3.445513	0.018017	3.2
185	-0.557634	31.883036	3.499670	0.025771	3.2
186	-0.523953	31.051810	3.555557	0.012080	3.8
187	-0.549703	30.220585	3.613258	0.017132	3.7
188	-0.541966	29.674852	3.652170	0.022319	3.2
189	-0.560304	30.674851	3.581494	0.017222	3.3
190	-0.568323	29.852225	3.639431	0.021880	3.2
191	-0.562988	30.851577	3.569287	0.018960	3.4
192	-0.550457	31.851551	3.501755	0.022964	3.2
193	-0.567396	32.851551	3.436729	0.016892	3.3
194	-0.557274	33.844871	3.374484	0.018760	3.3
195	-0.566522	34.844709	3.314068	0.023936	3.2
196	-0.581404	35.843831	3.255818	0.016802	3.3
197	-0.554338	35.044355	3.302262	0.014317	3.2
198	-0.537920	34.214749	3.351879	0.024477	3.2
199	-0.556671	33.383530	3.403111	0.016044	3.4
200	-0.551352	32.552302	3.455933	0.018105	3.4
201	-0.536594	31.721417	3.510398	0.016044	3.3
202	-0.540822	30.928987	3.563966	0.022195	3.3
203	-0.562244	30.098618	3.621882	0.016899	3.2
204	-0.560251	29.597961	3.657720	0.018334	3.2
205	-0.582207	30.597959	3.586831	0.023503	3.3
206	-0.548939	29.766731	3.645560	0.013915	3.3
207	-0.493601	28.935502	3.706244	0.025063	3.2
208	-0.598314	29.935502	3.633481	0.017027	3.2
209	-0.564170	29.122197	3.692439	0.013111	3.2
210	-0.561367	28.290972	3.754707	0.018245	2.8
211	-0.571319	27.583994	3.809344	0.019992	3.4
212	-0.542101	26.752766	3.875653	0.026923	3.3
213	-0.549809	27.752766	3.796157	0.013739	3.3
214	-0.558939	26.921537	3.862004	0.036902	3.4
215	-0.548574	27.920971	3.783105	0.025442	3.5
216	-0.565143	28.920971	3.707323	0.017120	3.2
217	-0.571483	29.595336	3.657910	0.027759	3.3
218	-0.531489	30.595336	3.587013	0.013169	3.4
219	-0.559501	29.764115	3.645748	0.022793	3.3
220	-0.539734	30.764114	3.575318	0.016265	3.3
221	-0.561066	31.273312	3.540490	0.022826	3.2
222	-0.555236	32.273309	3.474032	0.014848	3.3
223	-0.531089	31.442080	3.529097	0.024737	3.3
224	-0.556965	32.442064	3.463062	0.019645	3.4
225	-0.560444	33.442064	3.399452	0.018309	3.2
226	-0.541857	34.442064	3.338136	0.012670	3.3
227	-0.557425	33.610862	3.388944	0.019949	3.3
228	-0.544828	34.557095	3.331225	0.029668	3.5
229	-0.565118	35.557095	3.272325	0.019538	2.9
230	-0.544767	36.557084	3.215472	0.012472	3.2
231	-0.551162	37.556609	3.160585	0.020690	3.3
232	-0.519846	36.725529	3.206089	0.016465	3.3
233	-0.533601	35.894301	3.252930	0.015099	3.3
234	-0.562698	35.138194	3.296742	0.016534	3.3
235	-0.543852	34.306970	3.346290	0.025572	3.3
236	-0.562757	33.475742	3.397350	0.031741	3.3
237	-0.583743	32.644514	3.449992	0.020979	3.3
238	-0.553292	33.644513	3.386857	0.033648	3.3
239	-0.521648	32.813284	3.439172	0.015082	3.3
240	-0.547002	33.813277	3.376430	0.012898	3.3
241	-0.554193	32.983988	3.428297	0.022737	3.3
242	-0.566309	32.152769	3.481910	0.021970	3.2
243	-0.584624	33.152769	3.417612	0.023460	3.2
244	-0.558212	32.321541	3.470889	0.030532	3.3
245	-0.569591	31.490689	3.525828	0.019356	2.8
246	-0.527976	30.659460	3.582561	0.014848	3.3
247	-0.554546	31.630192	3.516483	0.023711	3.3
248	-0.586352	32.630192	3.450914	0.020446	3.3
249	-0.564622	31.798963	3.505242	0.028499	3.4
250	-0.560242	30.967735	3.561309	0.019508	3.3
251	-0.533591	30.136506	3.619199	0.026469	3.2
252	-0.537967	31.136506	3.549781	0.020861	3.3
253	-0.540272	30.305277	3.607293	0.014392	3.2
254	-0.578645	29.496935	3.665038	0.023586	3.3
255	-0.562278	30.496935	3.593868	0.024616	3.3
256	-0.557141	31.496935	3.525409	0.013517	3.3
257	-0.560550	30.671372	3.581735	0.020670	3.3
258	-0.564005	29.840157	3.640295	0.018122	3.2
259	-0.522199	29.008946	3.700801	0.014504	3.4
260	-0.568180	28.177717	3.763354	0.019899	3.3
261	-0.555406	27.348771	3.827877	0.024063	3.3
262	-0.550780	28.348770	3.750310	0.021665	3.3
263	-0.553568	27.517541	3.814562	0.013792	3.2
264	-0.545133	28.510317	3.738073	0.015933	3.3
265	-0.557279	29.498480	3.664926	0.013486	3.2
266	-0.553916	28.695307	3.724158	0.029912	3.4
267	-0.543971	29.695306	3.650696	0.017635	3.3
268	-0.565816	30.695291	3.580078	0.016218	3.2
269	-0.555531	29.864063	3.638584	0.021649	3.3
270	-0.537185	29.032835	3.699034	0.028323	3.2
271	-0.554638	30.032835	3.626551	0.014720	3.4
272	-0.565417	30.009966	3.628177	0.016793	3.3
273	-0.551751	30.945132	3.562859	0.019213	3.3
274	-0.564337	30.113912	3.620798	0.015072	3.3
275	-0.528618	29.877168	3.637647	0.021787	3.4
276	-0.518621	30.877168	3.567526	0.016521	3.2
277	-0.543738	31.817507	3.504012	0.016472	3.4
278	-0.583253	30.988838	3.559863	0.026649	3.2
279	-0.545200	30.157610	3.617706	0.021659	3.3
280	-0.554811	31.157610	3.548344	0.025314	3.3
281	-0.516812	30.326384	3.605810	0.021263	3.2
282	-0.536904	31.326384	3.536900	0.019420	3.3
283	-0.576071	30.495379	3.593976	0.023962	3.3
284	-0.568944	31.495379	3.525513	0.012870	3.3
285	-0.553892	32.495370	3.459611	0.022594	3.4
286	-0.546245	31.664176	3.514214	0.021890	3.3
287	-0.552661	32.664176	3.448728	0.020507	3.4
288	-0.564251	33.664176	3.385639	0.013873	3.3
289	-0.572390	34.565857	3.330699	0.016466	3.3
290	-0.557224	33.747009	3.380516	0.017133	4.2
291	-0.533412	34.746950	3.319880	0.006883	3.5
292	-0.545676	33.932678	3.369091	0.012936	3.4
293	-0.552312	33.124669	3.419387	0.023907	3.3
294	-0.550356	32.487322	3.460131	0.021140	3.7
295	-0.521356	33.487322	3.396628	0.019007	3.4
296	-0.579544	34.487321	3.335414	0.018379	3.3
297	-0.550743	33.656093	3.386140	0.016800	3.3
298	-0.552861	34.656086	3.325300	0.019582	3.3
299	-0.568243	35.655805	3.266623	0.011444	3.3
300	-0.542293	34.824677	3.315257	0.017955	3.2
301	-0.557699	35.310721	3.286642	0.026021	3.2
302	-0.612945	35.847106	3.255630	0.011826	3.3
303	-0.547105	35.338104	3.285044	0.015947	3.3
304	-0.564987	35.628210	3.268215	0.019806	3.2
305	-0.548062	36.628210	3.211503	0.022726	3.3
306	-0.561173	35.796982	3.258504	0.024481	3.3
307	-0.541169	34.965753	3.306900	0.017649	3.3
308	-0.519541	35.965749	3.248850	0.008190	4.4
309	-0.571921	36.593837	3.213420	0.023651	3.3
310	-0.542304	37.593827	3.158578	0.024288	2.9
311	-0.559121	38.593827	3.105576	0.018943	3.3
312	-0.540839	37.762600	3.149506	0.016074	3.5
313	-0.543057	36.931376	3.194697	0.016485	3.5
314	-0.552930	36.489308	3.219262	0.017365	3.2
315	-0.576200	37.177369	3.181188	0.018497	3.3
316	-0.569507	36.346141	3.227299	0.019045	3.4
317	-0.517025	37.346140	3.171986	0.018168	3.3
318	-0.547614	36.514911	3.217829	0.018222	3.3
319	-0.565217	37.514479	3.162861	0.019814	3.3
320	-0.556273	37.168726	3.181661	0.023809	3.2
321	-0.533622	36.681575	3.208532	0.025790	3.3
322	-0.555066	37.673531	3.154287	0.018700	3.3
323	-0.562283	36.842309	3.199616	0.021453	3.3
324	-0.544459	37.842309	3.145240	0.022002	3.2
325	-0.562497	37.011080	3.190307	0.026956	3.3
326	-0.555634	36.179851	3.236685	0.025421	3.2
327	-0.559113	35.348938	3.284413	0.020076	3.2
328	-0.572993	34.517709	3.333588	0.018511	3.3
329	-0.567319	33.686480	3.384258	0.021920	3.3
330	-0.555490	34.686473	3.323485	0.020570	3.3
331	-0.563062	33.855258	3.373846	0.013800	2.9
332	-0.552943	33.025103	3.425688	0.020390	3.5
333	-0.578259	34.025103	3.363432	0.016100	4.0
334	-0.542576	33.193874	3.415020	0.019238	3.3
335	-0.570138	34.193874	3.353147	0.018654	3.7
336	-0.527982	33.380044	3.403329	0.018119	3.3
337	-0.549364	34.379950	3.341880	0.009621	2.8
338	-0.574782	35.377770	3.282733	0.013520	3.2
339	-0.545886	36.340463	3.227619	0.020432	3.3
340	-0.551007	35.509245	3.275095	0.026637	3.5
341	-0.566018	36.509245	3.218146	0.015832	3.5
342	-0.544885	36.892701	3.196831	0.023707	2.9
343	-0.511180	37.892701	3.142548	0.021047	3.2
344	-0.572531	38.892699	3.090079	0.024030	3.2
345	-0.566829	38.076581	3.132767	0.016206	3.3
346	-0.553189	39.059780	3.081483	0.022217	3.3
347	-0.592354	38.228551	3.124729	0.019129	3.3
348	-0.539144	39.228551	3.072848	0.014427	3.3
349	-0.530630	40.227910	3.022693	0.016620	3.2
350	-0.538847	40.176995	3.025209	0.017300	3.7
351	-0.566208	41.176975	2.976555	0.011263	3.3
352	-0.546485	41.724906	2.950553	0.016985	3.3
353	-0.573809	42.719989	2.904476	0.017016	3.3
354	-0.537037	41.888788	2.942864	0.015401	3.3
355	-0.537962	41.057559	2.982282	0.016185	3.4
356	-0.546529	40.268998	3.020666	0.028081	3.3
357	-0.575789	39.437770	3.062210	0.014668	3.3
358	-0.561063	38.607645	3.104856	0.025945	3.2
359	-0.572552	39.462238	3.060971	0.019045	3.4
360	-0.565987	38.631010	3.103640	0.006764	3.4
361	-0.571488	39.346514	3.066841	0.016453	3.3
362	-0.544416	40.343820	3.016981	0.011926	3.3
363	-0.580790	39.580718	3.054985	0.018215	3.3
364	-0.548204	40.242902	3.021953	0.021769	3.3
365	-0.572199	41.242893	2.973402	0.020126	3.3
366	-0.534294	41.158896	2.977420	0.022401	3.3
367	-0.576958	42.158813	2.930283	0.010842	3.3
368	-0.553338	43.158767	2.884612	0.018855	3.3
369	-0.560785	42.345923	2.921627	0.014044	3.4
370	-0.526116	43.345923	2.876222	0.012310	3.3
371	-0.548740	44.282354	2.834965	0.030253	2.8
372	-0.570904	45.282354	2.792194	0.019119	3.3
373	-0.546136	46.282354	2.750694	0.022315	3.3
374	-0.545124	47.265470	2.711080	0.017665	3.3
375	-0.550853	46.442648	2.744156	0.019395	3.3
376	-0.568121	45.740742	2.773016	0.020953	3.2
377	-0.539032	44.909589	2.807985	0.020250	3.3
378	-0.566458	44.078360	2.843851	0.025054	3.3
379	-0.567645	45.077559	2.800848	0.018240	3.3
380	-0.596007	44.247393	2.836484	0.014342	3.3
381	-0.559713	44.670475	2.818210	0.017970	3.3
382	-0.574959	43.839301	2.854336	0.027155	3.2
383	-0.571057	44.839301	2.810983	0.023467	3.2
384	-0.563069	45.839301	2.768927	0.019343	3.3
385	-0.530561	45.008074	2.803796	0.017248	3.2
386	-0.534114	46.008071	2.761953	0.029299	3.2
387	-0.547531	45.176843	2.796645	0.019200	3.3
388	-0.546853	46.176843	2.755014	0.009379	3.4
389	-0.540871	45.346753	2.789483	0.023369	3.3
390	-0.546437	46.111902	2.757680	0.018296	3.3
391	-0.564701	47.063143	2.719139	0.028428	3.3
392	-0.577846	46.231915	2.752758	0.015081	3.3
393	-0.566774	47.231915	2.712413	0.023145	3.3
394	-0.545747	46.462486	2.743349	0.020780	3.2
395	-0.580820	47.462486	2.703279	0.015843	3.1
396	-0.555866	48.462485	2.664361	0.035100	3.3
397	-0.550314	47.631490	2.696622	0.026098	3.9
398	-0.547926	46.800794	2.729661	0.013485	3.3
399	-0.573196	45.969628	2.763539	0.018333	3.3
400	-0.551759	45.138445	2.798269	0.024055	3.2
401	-0.536541	44.308713	2.833820	0.020629	3.2
402	-0.551790	43.477484	2.870353	0.017939	3.4
403	-0.548447	44.477484	2.826516	0.017751	3.3
404	-0.551525	45.477484	2.783998	0.019334	3.2
405	-0.559682	46.475697	2.742812	0.017944	3.2
406	-0.600794	47.474922	2.702788	0.018576	3.3
407	-0.583178	46.643694	2.736000	0.015601	3.3
408	-0.538664	47.643635	2.696145	0.018449	3.2
409	-0.542383	46.839047	2.728122	0.016608	3.3
410	-0.549237	46.015865	2.761632	0.010309	3.4
411	-0.563721	45.283347	2.792152	0.017298	3.4
412	-0.556672	46.106910	2.757885	0.017075	3.3
413	-0.538111	45.676861	2.775673	0.018954	3.3
414	-0.562755	44.962950	2.805714	0.027994	3.3
415	-0.534442	45.726304	2.773616	0.022499	3.2
416	-0.553156	46.726304	2.732663	0.024709	3.4
417	-0.525518	45.907233	2.766116	0.015732	3.3
418	-0.553313	46.907233	2.725382	0.020999	3.4
419	-0.551407	47.907214	2.685832	0.016219	3.3
420	-0.541823	47.075987	2.718626	0.020079	3.3
421	-0.562275	47.176121	2.714633	0.025858	3.3
422	-0.553642	46.344892	2.748140	0.032708	3.2
423	-0.565577	47.344892	2.707930	0.018658	3.2
424	-0.546918	48.344892	2.668880	0.023276	3.3
425	-0.559534	49.336030	2.631271	0.015525	3.3
426	-0.551894	50.316005	2.595114	0.027393	3.2
427	-0.558615	51.316005	2.559228	0.023411	3.5
428	-0.552601	52.315982	2.524322	0.021742	3.3
429	-0.556458	51.484753	2.553270	0.021638	3.3
430	-0.573803	52.484753	2.518525	0.019684	3.4
431	-0.554947	53.484319	2.484727	0.028038	3.2
432	-0.546293	52.653091	2.512769	0.019895	3.3
433	-0.568689	51.821862	2.541451	0.016395	3.2
434	-0.543848	50.990634	2.570795	0.014143	3.3
435	-0.550555	50.865915	2.575257	0.029015	3.4
436	-0.567942	50.035090	2.605377	0.021737	3.2
437	-0.539963	49.203862	2.636225	0.013876	3.4
438	-0.530677	48.500638	2.662899	0.018376	3.3
439	-0.524336	47.669409	2.695133	0.013045	3.2
440	-0.567042	46.838180	2.728156	0.021185	3.3
441	-0.579661	46.456452	2.743595	0.021623	3.3
442	-0.550857	45.625473	2.777814	0.019513	3.2
443	-0.545388	46.625465	2.736738	0.012889	3.2
444	-0.563033	47.625451	2.696859	0.017391	3.3
445	-0.532199	46.794229	2.729925	0.020030	3.3
446	-0.552221	45.963001	2.763812	0.018075	3.3
447	-0.591369	46.962988	2.723146	0.014354	3.3
448	-0.560009	47.962906	2.683663	0.014066	3.2
449	-0.549011	47.266002	2.711059	0.012767	3.3
450	-0.545002	46.553362	2.739659	0.020619	3.3
451	-0.542260	45.737823	2.773138	0.033087	3.3
452	-0.567361	46.737823	2.732198	0.023449	3.3
453	-0.537971	47.736288	2.692510	0.029398	3.3
454	-0.560576	48.736288	2.653900	0.019984	3.4
455	-0.557944	47.905208	2.685910	0.023092	3.3
456	-0.551888	47.073979	2.718706	0.017664	3.3
457	-0.575752	46.242751	2.752314	0.021938	3.3
458	-0.549851	47.242751	2.711983	0.022061	3.4
459	-0.542764	46.411524	2.745423	0.014823	4.1
460	-0.553905	47.411524	2.705292	0.011194	3.3
461	-0.557969	46.590192	2.738166	0.017744	3.3
462	-0.583965	47.589953	2.698255	0.028175	3.3
463	-0.565185	46.808864	2.729336	0.012804	3.3
464	-0.560400	47.808864	2.689670	0.026169	3.5
465	-0.532966	46.977635	2.722560	0.013472	3.3
466	-0.563759	46.146407	2.756263	0.014992	3.3
467	-0.541963	45.774539	2.771613	0.016539	3.2
468	-0.525881	44.957673	2.805938	0.017262	3.4
469	-0.549262	45.944225	2.764587	0.014141	3.3
470	-0.555212	45.113328	2.799332	0.027238	3.4
471	-0.565020	44.282099	2.834976	0.029963	3.4
472	-0.519684	43.450870	2.871539	0.012145	3.4
473	-0.554023	42.619642	2.909057	0.021988	3.5
474	-0.555217	41.788413	2.947569	0.014542	3.3
475	-0.552004	42.788413	2.901360	0.017555	3.2
476	-0.546323	41.957720	2.939642	0.029973	3.3
477	-0.557634	41.126491	2.978973	0.016582	3.4
478	-0.557345	40.295710	3.019349	0.014450	3.3
479	-0.559470	41.294880	2.970921	0.012832	3.3
480	-0.551020	42.264668	2.925380	0.018061	2.7
481	-0.558952	41.433439	2.964328	0.014507	3.4
482	-0.542580	42.433433	2.917597	0.017181	3.4
483	-0.543098	41.602615	2.956317	0.019345	3.3
484	-0.547258	40.771481	2.996094	0.030160	3.3
485	-0.539580	41.771481	2.948364	0.020284	3.2
486	-0.572137	40.940252	2.987930	0.021331	3.2
487	-0.555884	41.937925	2.940567	0.013755	3.3
488	-0.602986	42.875428	2.897408	0.020988	3.3
489	-0.572403	43.875425	2.852747	0.018399	3.3
490	-0.551818	43.046458	2.889671	0.024975	3.2
491	-0.558628	42.314455	2.923079	0.014894	3.5
492	-0.560810	41.483279	2.961963	0.019307	3.7
493	-0.553615	40.652077	3.001897	0.018405	4.2
494	-0.551502	41.652077	2.953983	0.025177	3.6
495	-0.541506	40.820848	2.993702	0.023140	4.0
496	-0.566558	41.820848	2.946047	0.024261	3.3
497	-0.584937	42.806702	2.900529	0.015428	3.3
498	-0.564110	43.793451	2.856356	0.016275	3.3
499	-0.565033	42.971005	2.893079	0.009326	3.3
