1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
50	-0.913761	492.735476	0.027559	3.5
51	-0.000000	490.787900	0.000000	3.4
52	-0.576912	488.860718	0.013589	3.7
53	-0.938052	486.953585	0.017943	4.6
54	-0.967944	485.066164	0.021259	4.5
55	-0.934292	483.198126	0.012474	3.5
56	-0.617100	481.349149	0.013970	3.9
57	-0.291388	479.518920	0.009574	4.6
58	-0.454552	477.707132	0.004931	4.1
59	-0.882158	475.913485	0.012018	3.5
60	-0.867384	474.137684	0.014194	3.8
61	-0.502182	472.379445	0.007182	4.3
62	-0.286313	470.638485	0.008316	4.0
63	-0.000000	468.914531	0.000000	3.6
64	-0.808979	467.207315	0.011910	4.0
65	-0.495758	465.516573	0.005112	4.7
66	-0.503234	463.842050	0.012348	4.0
67	-0.576486	462.183494	0.007173	3.7
68	-0.904846	460.540658	0.006683	4.1
69	-0.000000	458.913303	0.000000	4.4
70	-0.000000	457.301192	0.000000	4.2
71	-0.984351	455.704096	0.019768	3.5
72	-0.720761	454.121787	0.013473	3.4
73	-1.105625	452.554045	0.009366	3.9
74	-0.555033	451.000653	0.006991	4.6
75	-0.890084	449.461399	0.011893	3.6
76	-0.383122	447.936075	0.011281	3.7
77	-0.996252	446.424477	0.012433	3.7
78	-0.657344	444.926406	0.019617	4.0
79	-0.572321	443.441666	0.003815	3.6
80	-0.729439	441.970065	0.017664	3.6
81	-0.497119	440.511415	0.028160	3.4
82	-0.630791	439.065533	0.007331	4.0
83	-0.741446	437.632238	0.009521	3.6
84	-0.002698	436.211351	0.000552	4.4
85	-0.786544	434.802701	0.016846	3.6
86	-0.000000	433.406117	0.000000	3.8
87	0.000000	432.021430	0.000000	4.1
88	0.000000	430.648479	0.000000	4.4
89	-0.998012	429.287101	0.011455	3.5
90	-0.907281	427.937140	0.013399	4.0
91	-0.710186	426.598440	0.008726	6.1
92	-0.355911	425.270849	0.004402	5.4
93	-0.014474	423.954220	0.003881	4.0
94	-0.773186	422.648404	0.009379	5.9
95	-0.716294	421.353259	0.013850	4.3
96	0.000000	420.068643	0.000000	3.5
97	-0.760809	418.794419	0.022407	5.8
98	-1.005420	417.530451	0.036187	4.7
99	-0.000000	416.276604	0.000000	3.7
100	-0.946559	415.032748	0.012598	3.4
101	-0.995162	413.798754	0.010824	4.6
102	-0.000000	412.574495	0.000000	3.5
103	-1.000532	411.359849	0.018335	3.6
104	-0.561573	410.154691	0.012400	3.4
105	-0.829563	408.958904	0.007473	3.7
106	-1.118057	407.772368	0.012629	4.4
107	-0.466616	406.594968	0.008688	3.9
108	-0.253203	405.426590	0.006551	4.0
109	-0.821901	404.267122	0.033632	4.5
110	-0.701384	403.116456	0.027500	4.1
111	-0.890221	401.974481	0.011017	3.3
112	-0.968318	400.841093	0.015170	3.3
113	-0.822232	399.716187	0.022981	3.8
114	-0.931808	398.599660	0.015066	4.2
115	-1.193886	397.491411	0.021239	3.7
116	-0.001198	396.391342	0.000626	3.3
117	-0.871684	395.299353	0.008354	3.5
118	-0.880438	394.215350	0.007036	4.2
119	-0.881669	393.139238	0.013994	4.3
120	-0.809677	392.070924	0.008578	3.5
121	-0.887605	391.010316	0.007875	4.1
122	-0.504094	389.957325	0.006960	4.4
123	-0.868308	388.911862	0.009026	4.6
124	-0.861949	387.873839	0.011391	3.9
125	-0.895855	386.843173	0.007799	3.9
126	0.000000	385.819777	0.000000	4.3
127	-0.760277	384.803569	0.035914	4.2
128	-0.926549	383.794468	0.012899	3.9
129	-0.000000	382.792393	0.000000	3.6
130	-1.077173	381.797264	0.009725	4.3
131	-0.689712	380.809005	0.031781	4.1
132	-1.045783	379.827537	0.008383	3.6
133	-0.644697	378.852786	0.009983	3.4
134	-0.734981	377.884678	0.013672	3.6
135	-0.653357	376.923138	0.009567	4.0
136	-0.000002	375.968095	0.000001	3.7
137	-0.799010	375.019479	0.006737	3.4
138	-0.616748	374.077218	0.006465	3.7
139	-0.873144	373.141244	0.008600	3.9
140	-0.834037	372.211489	0.024799	3.4
141	-0.587163	371.287887	0.008546	4.4
142	-0.534191	370.370370	0.041215	3.9
143	-0.948800	369.458876	0.038211	3.5
144	-1.018316	368.553338	0.017173	3.8
145	-0.882246	367.653696	0.011328	4.4
146	-0.926507	366.759885	0.014591	3.8
147	-0.998370	365.871846	0.024860	3.6
148	-0.774344	364.989518	0.032149	3.8
149	-0.672530	364.112841	0.006426	4.4
150	-0.004619	363.241757	0.000319	3.3
151	-0.817737	362.376208	0.049955	3.4
152	-0.000000	361.516137	0.000000	3.5
153	-0.814129	360.661488	0.007572	4.4
154	-1.043133	359.812206	0.010714	3.5
155	-0.906807	358.968236	0.021046	3.4
156	-0.775315	358.129524	0.024790	3.4
157	-0.860022	357.296018	0.009802	4.3
158	0.000000	356.467665	0.000000	3.3
159	-0.840739	355.644414	0.008150	3.8
160	-0.725723	354.826213	0.008695	3.6
161	-0.808478	354.013012	0.008320	4.3
162	-0.414652	353.204763	0.016939	3.3
163	-0.000000	352.401415	0.000000	3.7
164	-0.998207	351.602922	0.029757	3.3
165	-0.000000	350.809235	0.000000	4.4
166	-0.145275	350.020308	0.010221	4.2
167	-0.952784	349.236095	0.011368	3.5
168	-0.982084	348.456550	0.011707	4.0
169	-0.660258	347.681627	0.011034	4.4
170	-0.765610	346.911283	0.012290	4.3
171	-0.852426	346.145474	0.008781	3.6
172	-0.789485	345.384157	0.016504	3.5
173	-1.159147	344.627288	0.009092	5.4
174	-0.869525	343.874826	0.027597	5.0
175	0.000000	343.126729	0.000000	3.4
176	-0.830965	342.382957	0.008063	3.6
177	-1.031859	341.643469	0.018889	5.9
178	-0.842797	340.908224	0.032219	4.0
179	-0.906390	340.177184	0.008926	3.9
180	-0.677414	339.450309	0.008422	3.5
181	-0.350588	338.727561	0.006507	5.6
182	-0.905896	338.008902	0.013139	3.7
183	-0.000000	337.294295	0.000000	3.8
184	-0.471615	336.583703	0.007641	4.2
185	-0.649277	335.877089	0.006689	5.8
186	-0.695533	335.174416	0.007097	3.7
187	-0.787385	334.475651	0.011500	3.6
188	-0.000000	333.780756	0.000000	4.8
189	-0.000000	333.089698	0.000000	5.3
190	-0.153641	332.402443	0.005020	3.6
191	-0.514088	331.718955	0.004277	3.5
192	-0.631648	331.039203	0.006873	4.9
193	0.000000	330.363153	0.000000	4.0
194	-0.742127	329.690771	0.005622	3.7
195	-0.758222	329.022027	0.010426	3.5
196	-0.482612	328.356888	0.009960	3.7
197	-0.000000	327.695322	0.000000	4.0
198	-0.498341	327.037299	0.007843	4.4
199	-0.108229	326.382787	0.003162	3.4
200	-0.907688	325.731758	0.020371	3.8
201	-0.000000	325.084179	0.000000	3.3
202	-1.022594	324.440023	0.019911	5.0
203	-0.538416	323.799258	0.004980	3.4
204	-0.474407	323.161858	0.004728	4.0
205	0.000000	322.527792	0.000000	4.0
206	-0.468450	321.897034	0.002959	4.2
207	-0.000000	321.269554	0.000000	3.9
208	-0.001194	320.645325	0.000004	3.6
209	-1.085755	320.024320	0.024366	4.1
210	-0.000937	319.406512	0.000367	4.9
211	-0.816326	318.791875	0.009405	3.9
212	-0.880582	318.180381	0.009232	3.9
213	-0.838666	317.572005	0.005699	4.9
214	-0.587267	316.966721	0.021020	4.8
215	0.000000	316.364504	0.000000	4.8
216	-0.606028	315.765329	0.007881	5.7
217	-0.505107	315.169170	0.024851	4.4
218	-0.518214	314.576003	0.024016	4.5
219	-0.422825	313.985804	0.003934	5.7
220	-0.889337	313.398548	0.011524	5.5
221	-0.839794	312.814213	0.014066	4.1
222	-0.067852	312.232773	0.002113	6.3
223	-0.329111	311.654207	0.003087	5.3
224	-0.547069	311.078491	0.006288	4.0
225	-0.638942	310.505602	0.017749	4.0
226	-0.750424	309.935518	0.024191	5.7
227	-0.703409	309.368217	0.009725	4.4
228	-0.689608	308.803676	0.006937	3.8
229	-0.000000	308.241874	0.000000	4.8
230	-0.692754	307.682789	0.007822	5.0
231	-0.000000	307.126400	0.000000	4.0
232	0.000000	306.572687	0.000000	3.8
233	-1.012274	306.021627	0.016013	4.7
234	-0.738651	305.473201	0.013937	5.1
235	-0.000000	304.927388	0.000000	4.1
236	-0.733425	304.384168	0.004839	3.9
237	-1.027137	303.843521	0.022600	6.3
238	-0.695108	303.305427	0.007343	4.1
239	-0.387254	302.769867	0.004560	3.9
240	-0.846531	302.236821	0.014710	5.4
241	-0.969318	301.706270	0.020368	4.2
242	-0.952020	301.178196	0.009184	4.1
243	-1.021339	300.652580	0.027070	4.1
244	-0.918086	300.129402	0.011570	4.7
245	-1.008283	299.608645	0.017872	5.2
246	-0.000000	299.090291	0.000000	4.1
247	-0.455024	298.574321	0.004254	4.0
248	-0.989786	298.060718	0.008279	4.1
249	-1.135770	297.549465	0.009335	5.1
250	-0.664786	297.040543	0.004301	3.8
251	-0.069547	296.533936	0.007173	4.3
252	-0.178141	296.029626	0.003082	5.2
253	-0.831706	295.527597	0.007181	3.9
254	-0.493330	295.027832	0.004618	3.7
255	-0.511456	294.530315	0.006188	4.9
256	-0.069947	294.035028	0.001801	4.7
257	-0.781746	293.541956	0.011033	3.9
258	-0.000000	293.051083	0.000000	3.7
259	-0.560438	292.562393	0.005592	5.1
260	-0.040224	292.075870	0.003023	4.1
261	-0.932451	291.591498	0.028259	4.2
262	-0.348696	291.109263	0.008350	4.1
263	-0.769268	290.629149	0.007679	6.3
264	-0.823010	290.151140	0.008307	3.3
265	-0.832489	289.675222	0.019535	3.6
266	0.000000	289.201380	0.000000	5.3
267	-0.409429	288.729600	0.005478	4.0
268	-0.796553	288.259866	0.025402	3.8
269	-0.922194	287.792165	0.008170	4.0
270	-0.000000	287.326481	0.000000	6.4
271	-0.004267	286.862802	0.001571	3.9
272	-1.001660	286.401113	0.019177	4.0
273	-0.942275	285.941400	0.009647	5.1
274	-1.082456	285.483649	0.016756	5.1
275	-1.065277	285.027847	0.014526	4.0
276	-0.889452	284.573981	0.009327	3.8
277	-0.892608	284.122037	0.022056	5.5
278	-0.829159	283.672002	0.005226	3.9
279	0.000000	283.223863	0.000000	3.7
280	-0.777061	282.777607	0.015999	4.4
281	-0.000000	282.333221	0.000000	5.0
282	-0.717813	281.890692	0.009092	4.0
283	-0.002645	281.450008	0.001101	4.4
284	-0.599187	281.011157	0.007759	5.0
285	-0.665487	280.574125	0.008768	4.7
286	-0.135020	280.138901	0.009374	3.8
287	-0.970895	279.705473	0.020807	3.8
288	-0.000000	279.273829	0.000000	5.4
289	-0.100727	278.843956	0.002564	3.9
290	-0.960163	278.415844	0.015049	4.0
291	-0.836120	277.989479	0.024766	3.7
292	0.000000	277.564851	0.000000	5.3
293	-0.204180	277.141949	0.004647	3.9
294	-1.062904	276.720761	0.023240	3.6
295	-0.109628	276.301275	0.007450	4.1
296	-0.460244	275.883480	0.006143	4.4
297	-1.004413	275.467366	0.018619	4.6
298	-1.003522	275.052922	0.028941	3.9
299	-0.820710	274.640136	0.017979	3.4
300	-0.514016	274.228998	0.005773	3.9
301	-0.889194	273.819497	0.017908	4.3
302	-0.039796	273.411623	0.001438	3.6
303	-0.664567	273.005365	0.005643	4.2
304	0.000000	272.600712	0.000000	4.4
305	-0.498949	272.197655	0.008476	5.1
306	-0.000000	271.796184	0.000000	3.9
307	-0.000000	271.396287	0.000000	4.2
308	0.000000	270.997956	0.000000	4.6
309	-0.998826	270.601180	0.006518	3.9
310	0.000000	270.205949	0.000000	3.9
311	-0.753951	269.812254	0.005461	4.0
312	-0.895319	269.420085	0.009613	5.1
313	-0.945762	269.029432	0.009937	4.0
314	-0.540309	268.640287	0.007833	3.8
315	-0.895555	268.252638	0.020668	5.3
316	-0.827361	267.866478	0.021386	4.7
317	-0.802021	267.481796	0.011922	3.8
318	-0.541306	267.098584	0.005191	13.7
319	-0.375224	266.716833	0.009850	7.1
320	-0.572338	266.336533	0.012033	8.9
321	0.000000	265.957676	0.000000	7.4
322	-0.374942	265.580253	0.004254	8.4
323	-0.863081	265.204254	0.008882	7.5
324	-0.090443	264.829672	0.002929	9.4
325	-1.070220	264.456497	0.017582	7.0
326	-0.000000	264.084721	0.000000	8.8
327	0.000000	263.714335	0.000000	6.8
328	-0.660812	263.345332	0.007931	9.1
329	-0.094498	262.977702	0.005835	7.7
330	-0.895710	262.611438	0.009722	8.6
331	-0.810079	262.246531	0.009504	6.9
332	-0.000000	261.882973	0.000000	8.5
333	-0.793596	261.520756	0.008434	7.2
334	-0.498462	261.159871	0.007904	7.7
335	-0.834845	260.800312	0.010468	8.2
336	-1.074852	260.442070	0.008652	8.0
337	-0.682566	260.085137	0.007972	7.9
338	-0.783030	259.729505	0.012311	8.2
339	-0.394865	259.375167	0.003031	7.5
340	0.000000	259.022116	0.000000	8.0
341	-0.889933	258.670343	0.018341	7.7
342	-0.526397	258.319841	0.010548	7.7
343	-0.745504	257.970602	0.007294	8.3
344	-0.473134	257.622620	0.005241	7.4
345	-0.010824	257.275887	0.001108	7.2
346	-0.726349	256.930396	0.022842	8.2
347	-1.087670	256.586139	0.020470	7.2
348	-0.798068	256.243109	0.008236	8.7
349	-1.143974	255.901300	0.010473	7.3
350	-0.936381	255.560703	0.032833	8.6
351	-0.000000	255.221313	0.000000	7.2
352	-0.942620	254.883122	0.006769	7.7
353	-0.830942	254.546124	0.008105	7.6
354	-1.182560	254.210311	0.034305	9.0
355	-0.869879	253.875677	0.007136	6.9
356	-0.423242	253.542215	0.005787	7.6
357	-0.569033	253.209918	0.004067	7.3
358	-0.000000	252.878781	0.000000	6.6
359	-0.520535	252.548795	0.004685	6.9
360	-0.000000	252.219956	0.000000	6.6
361	-0.694288	251.892255	0.006808	7.0
362	-0.673194	251.565688	0.008653	7.7
363	-0.916772	251.240247	0.042580	7.6
364	-0.741600	250.915926	0.025192	6.9
365	-0.999276	250.592720	0.020867	7.8
366	-0.623193	250.270621	0.008307	7.5
367	-0.502323	249.949624	0.005219	6.8
368	0.000000	249.629723	0.000000	8.3
369	-0.854962	249.310911	0.019013	6.7
370	-0.000000	248.993182	0.000000	7.7
371	-0.886488	248.676531	0.010223	7.6
372	-0.000000	248.360952	0.000000	9.6
373	-1.112715	248.046438	0.012721	6.8
374	-0.754085	247.732984	0.010899	8.0
375	-0.574176	247.420584	0.006076	7.8
376	-0.654118	247.109233	0.007887	8.3
377	-0.000000	246.798924	0.000000	7.0
378	-1.063008	246.489652	0.006631	8.4
379	-0.551145	246.181412	0.003407	7.2
380	-0.001020	245.874197	0.000576	7.4
381	0.000000	245.568002	0.000000	6.7
382	-0.559663	245.262822	0.003274	7.5
383	-0.674231	244.958652	0.005419	7.0
384	-0.660654	244.655485	0.004484	7.9
385	-0.000000	244.353317	0.000000	7.2
386	-1.057816	244.052142	0.008739	7.6
387	-1.064845	243.751955	0.017404	7.1
388	-0.810903	243.452750	0.007134	6.8
389	-0.000000	243.154523	0.000000	7.5
390	-0.636449	242.857268	0.010485	9.8
391	-0.556123	242.560980	0.006416	9.4
392	-0.677898	242.265654	0.003842	7.7
393	-0.000000	241.971285	0.000000	8.2
394	-0.000000	241.677868	0.000000	7.2
395	-1.195375	241.385397	0.013050	7.5
396	-0.502991	241.093869	0.006827	7.7
397	-1.028685	240.803278	0.007362	7.5
398	-1.087126	240.513619	0.007629	7.1
399	-0.661749	240.224887	0.007215	9.5
400	-0.000000	239.937077	0.000000	6.7
401	-0.997207	239.650186	0.034269	7.8
402	-0.816091	239.364207	0.007739	6.9
403	-1.076325	239.079136	0.010562	7.4
404	-0.867068	238.794969	0.016922	7.1
405	-0.185009	238.511701	0.002833	7.3
406	-0.986661	238.229327	0.008039	7.1
407	-1.043569	237.947843	0.011855	7.2
408	-0.982093	237.667244	0.009197	7.4
409	-0.364115	237.387526	0.009667	8.0
410	-0.583013	237.108684	0.014902	7.5
411	-1.123569	236.830714	0.007831	7.3
412	-1.038205	236.553610	0.033415	7.4
413	-0.000000	236.277370	0.000000	10.4
414	-0.475144	236.001989	0.005700	7.1
415	-0.000000	235.727461	0.000000	7.7
416	-0.752931	235.453784	0.010927	7.0
417	-0.975364	235.180952	0.012741	7.3
418	-0.781537	234.908962	0.010692	7.1
419	-0.531318	234.637809	0.005505	6.9
420	-0.689611	234.367488	0.004876	7.2
421	-1.023137	234.097997	0.017432	7.0
422	-0.584896	233.829331	0.006481	7.2
423	-1.189237	233.561485	0.011619	7.3
424	-0.468896	233.294456	0.005658	7.4
425	-0.912341	233.028239	0.007563	7.7
426	-0.803244	232.762831	0.011110	7.4
427	-0.940808	232.498228	0.014136	7.3
428	-0.602561	232.234425	0.005642	6.8
429	-0.000000	231.971419	0.000000	7.4
430	-0.687351	231.709205	0.009296	6.9
431	-0.552903	231.447781	0.006688	7.2
432	-0.465966	231.187141	0.003879	7.3
433	-1.128130	230.927283	0.012831	7.1
434	0.000000	230.668202	0.000000	7.2
435	-0.990453	230.409895	0.030451	6.6
436	-0.369619	230.152358	0.010056	6.9
437	-0.000000	229.895587	0.000000	6.2
438	-0.625693	229.639578	0.008218	7.7
439	-1.121338	229.384329	0.007792	6.6
440	-1.073719	229.129834	0.014368	7.2
441	-0.967588	228.876091	0.012066	6.8
442	-0.875861	228.623096	0.008535	7.9
443	-0.996171	228.370846	0.012721	6.7
444	-0.772302	228.119336	0.004722	7.0
445	-0.000000	227.868563	0.000000	7.3
446	-0.000000	227.618525	0.000000	6.8
447	-1.121131	227.369216	0.014347	7.5
448	-0.692425	227.120635	0.006034	6.9
449	-1.034668	226.872777	0.018503	7.2
450	-1.100546	226.625638	0.019941	6.8
451	-0.984321	226.379217	0.006413	7.4
452	-0.659170	226.133509	0.005752	6.7
453	-1.053057	225.888510	0.033006	7.3
454	-0.703461	225.644218	0.037664	7.3
455	-1.264706	225.400630	0.007803	6.7
456	-0.921918	225.157741	0.012178	7.1
457	-0.645621	224.915549	0.005328	6.6
458	-0.000000	224.674051	0.000000	6.6
459	-0.137850	224.433242	0.001856	7.6
460	-0.087228	224.193121	0.009897	6.7
461	0.000000	223.953684	0.000000	7.5
462	-0.781099	223.714927	0.009288	6.9
463	0.000000	223.476848	0.000000	8.1
464	-0.759001	223.239444	0.006460	7.2
465	-0.757470	223.002710	0.011522	8.6
466	-0.019204	222.766645	0.000320	7.1
467	-0.000000	222.531245	0.000000	10.1
468	-0.000000	222.296508	0.000000	7.3
469	-1.053742	222.062429	0.011318	8.7
470	-0.063007	221.829007	0.002820	6.7
471	-0.732895	221.596238	0.006137	7.1
472	-0.716668	221.364119	0.006007	6.6
473	-1.063825	221.132647	0.019602	7.1
474	-0.943397	220.901820	0.010458	6.6
475	-0.750885	220.671634	0.011822	8.0
476	-0.817704	220.442086	0.008944	6.8
477	-0.847313	220.213174	0.008530	7.1
478	0.000000	219.984895	0.000000	7.1
479	-0.061640	219.757246	0.003972	6.9
480	-0.917962	219.530224	0.017839	7.1
481	-0.834388	219.303826	0.008774	6.5
482	-0.720582	219.078050	0.009170	7.1
483	-0.977366	218.852893	0.007578	6.6
484	-0.712316	218.628352	0.007642	7.6
485	-0.929144	218.404424	0.007880	6.8
486	-1.090186	218.181106	0.024753	6.8
487	-0.907580	217.958397	0.008589	7.6
488	-0.821878	217.736292	0.007427	7.2
489	0.000000	217.514790	0.000000	8.0
490	0.000000	217.293888	0.000000	8.5
491	-0.586300	217.073584	0.006836	7.6
492	-0.388190	216.853873	0.008152	7.5
493	-0.615470	216.634755	0.006517	7.1
494	-0.966911	216.416227	0.011859	7.1
495	-0.861163	216.198285	0.014352	6.7
496	-0.868339	215.980927	0.004501	7.4
497	-0.933278	215.764151	0.017999	6.8
498	-0.555079	215.547955	0.005447	7.3
499	-0.742048	215.332335	0.005143	6.6
500	-1.057757	215.117289	0.021442	7.4
501	-1.012128	214.902815	0.013833	7.1
502	-0.972486	214.688911	0.010907	7.3
503	-0.797269	214.475573	0.009088	6.6
504	-0.852376	214.262800	0.013495	8.9
505	-0.840922	214.050588	0.007421	6.7
506	-0.451501	213.838936	0.004389	7.8
507	-0.085252	213.627842	0.003193	6.6
508	-1.022394	213.417302	0.028626	7.0
509	-0.000000	213.207314	0.000000	6.9
510	-0.870558	212.997877	0.017672	6.8
511	-0.791713	212.788987	0.009420	7.1
512	-0.992942	212.580642	0.042224	6.6
513	-0.221384	212.372841	0.003649	7.5
514	-0.838236	212.165581	0.007310	6.6
515	-0.000000	211.958859	0.000000	7.0
516	0.000000	211.752673	0.000000	7.1
517	-0.507488	211.547021	0.013294	7.0
518	-1.049394	211.341902	0.005527	7.3
519	-1.046327	211.137311	0.011848	6.7
520	-0.988946	210.933248	0.009968	7.1
521	0.000000	210.729710	0.000000	6.6
522	-1.149686	210.526695	0.014780	7.3
523	-1.025505	210.324200	0.005120	7.6
524	0.000000	210.122224	0.000000	7.0
525	-1.054785	209.920765	0.033174	7.2
526	-0.000047	209.719820	0.000011	7.5
527	-0.000000	209.519387	0.000000	11.8
528	-0.000000	209.319463	0.000000	4.6
529	-0.982529	209.120048	0.006758	4.1
530	-0.976004	208.921139	0.006872	4.9
531	-0.714435	208.722733	0.011752	4.0
532	-0.714724	208.524829	0.006964	4.0
533	-0.724824	208.327425	0.019642	4.2
534	-0.345523	208.130518	0.010990	4.7
535	-0.663732	207.934107	0.004561	3.9
536	-0.000000	207.738189	0.000000	4.0
537	-1.213398	207.542762	0.010573	4.8
538	-1.032674	207.347825	0.007153	3.6
539	0.000000	207.153376	0.000000	3.4
540	-0.279213	206.959412	0.004006	3.4
541	-0.000000	206.765932	0.000000	4.4
542	-1.013746	206.572933	0.007807	3.5
543	-1.006060	206.380414	0.007386	3.4
544	-0.698417	206.188373	0.005703	3.4
545	-0.747687	205.996807	0.008635	4.8
546	-0.987903	205.805716	0.039410	3.6
547	-0.580027	205.615096	0.013396	3.4
548	-0.850051	205.424946	0.008616	3.4
549	-0.000000	205.235265	0.000000	4.3
550	-0.674036	205.046050	0.012338	4.1
551	-0.000000	204.857299	0.000000	3.6
552	-0.000000	204.669011	0.000000	3.5
553	-1.025662	204.481184	0.008327	4.2
554	-0.767550	204.293816	0.013624	4.1
555	-0.920637	204.106905	0.009198	3.5
556	-0.000766	203.920449	0.000422	3.4
557	-0.710766	203.734447	0.009317	3.5
558	-0.636308	203.548896	0.009424	3.8
559	-0.695293	203.363795	0.006236	3.4
560	-0.000000	203.179143	0.000000	3.3
561	-0.802973	202.994937	0.015145	3.4
562	-0.693182	202.811176	0.005596	4.3
563	-0.000000	202.627857	0.000000	4.0
564	-1.125151	202.444980	0.026633	3.5
565	-0.750537	202.262543	0.008095	4.6
566	-0.000000	202.080543	0.000000	4.2
567	-0.613757	201.898979	0.007334	3.8
568	-0.849275	201.717849	0.007416	3.5
569	-0.757278	201.537153	0.007763	3.6
570	-1.012682	201.356887	0.011970	4.3
571	-0.000000	201.177050	0.000000	4.0
572	-0.674111	200.997642	0.003586	3.6
573	-0.471365	200.818659	0.005048	3.5
574	-0.873986	200.640100	0.006005	3.6
575	-0.135049	200.461965	0.002420	4.1
576	-1.072183	200.284250	0.015586	3.4
577	-0.791822	200.106955	0.008463	3.6
578	-0.715023	199.930078	0.007878	3.4
579	0.000000	199.753617	0.000000	4.2
580	-0.901720	199.577571	0.007620	3.4
581	-0.967474	199.401938	0.011161	3.6
582	-0.851301	199.226717	0.006857	3.4
583	-0.632560	199.051905	0.004604	3.4
584	-0.768821	198.877502	0.010219	3.4
585	-1.045662	198.703506	0.013587	4.6
586	-0.589947	198.529916	0.006146	4.0
587	-0.778008	198.356729	0.016233	3.5
588	-0.620295	198.183944	0.004904	3.5
589	-0.340495	198.011560	0.003943	8.7
590	-0.385142	197.839576	0.016928	4.0
591	-0.858229	197.667989	0.002514	3.5
592	-0.730626	197.496798	0.013693	4.1
593	-0.377909	197.326002	0.002501	3.6
594	-1.119550	197.155600	0.022715	3.5
595	-0.698268	196.985589	0.008017	3.5
596	-0.501693	196.815969	0.004312	4.5
597	-1.014893	196.646738	0.012943	3.5
598	-0.882406	196.477894	0.015400	3.5
599	-0.728054	196.309436	0.006004	3.4
600	-0.298087	196.141363	0.004604	4.0
601	-1.017897	195.973673	0.014814	4.1
602	-0.000000	195.806365	0.000000	3.5
603	-1.193141	195.639437	0.008703	3.5
604	-1.003987	195.472888	0.025307	5.9
605	-0.952724	195.306717	0.015329	4.1
606	-0.000000	195.140922	0.000000	3.8
607	-0.977608	194.975501	0.017110	4.4
608	-0.120874	194.810454	0.001428	4.5
609	-0.897867	194.645779	0.008980	3.6
610	-0.740693	194.481475	0.004935	3.6
611	-0.893052	194.317540	0.007541	5.4
612	-1.102189	194.153973	0.007302	3.5
613	-0.165561	193.990773	0.004489	3.6
614	-1.003033	193.827938	0.011309	3.6
615	-0.000000	193.665467	0.000000	4.6
616	-0.944606	193.503358	0.005900	3.7
617	-0.799681	193.341611	0.010818	3.6
618	-0.832063	193.180224	0.009616	3.8
619	-1.039081	193.019196	0.020054	4.0
620	-0.000000	192.858525	0.000000	4.3
621	-0.766020	192.698210	0.004929	3.5
622	-0.806022	192.538251	0.011072	3.6
623	-0.676249	192.378644	0.004534	3.7
624	-1.181800	192.219391	0.016377	4.1
625	-1.071180	192.060488	0.011995	3.6
626	-0.686548	191.901935	0.008223	3.5
627	-1.018905	191.743730	0.008888	3.4
628	-0.565070	191.585873	0.005877	4.4
629	-0.963978	191.428362	0.005614	3.5
630	-0.955783	191.271196	0.013015	3.7
631	-0.435015	191.114374	0.003382	3.4
632	-1.084364	190.957893	0.018691	4.8
633	-0.940977	190.801755	0.011002	4.4
